"state_code","state_name","district_code","district_name","block_code","block_name","block_type","progress_date","census2011"
"04","ASSAM","0417","DIBRUGARH","0417009","TINGKHONG","NrlmNI","","02068"
"04","ASSAM","0420","DIMA HASAO(NORTH CACHAR HILLS)","0420001","DIYUNG VALLEY","NrlmI","03-12-2012",""
"04","ASSAM","0420","DIMA HASAO(NORTH CACHAR HILLS)","0420002","DIYUNGBRA","NrlmNI","",""
"04","ASSAM","0420","DIMA HASAO(NORTH CACHAR HILLS)","0420004","HARANGAJAO","NrlmNI","",""
"04","ASSAM","0420","DIMA HASAO(NORTH CACHAR HILLS)","0420003","JATINGA VALLEY","NrlmNI","",""
"04","ASSAM","0420","DIMA HASAO(NORTH CACHAR HILLS)","0420005","NEW SANGBAR","NrlmNI","",""
"04","ASSAM","0404","GOALPARA","0404001","BALIJANA","NrlmNI","","02014"
"04","ASSAM","0404","GOALPARA","0404007","JALESWAR","NrlmI","05-08-2015",""
"04","ASSAM","0404","GOALPARA","0404006","KHARMUJA","NrlmNI","",""
"04","ASSAM","0404","GOALPARA","0404005","KRISHNAI","NrlmNI","",""
"04","ASSAM","0404","GOALPARA","0404004","KUSHDHOWA","NrlmI","27-11-2012",""
"04","ASSAM","0404","GOALPARA","0404003","LAKHIPUR","NrlmNI","","02013"
"04","ASSAM","0404","GOALPARA","0404002","MATIA","NrlmNI","","02015"
"04","ASSAM","0404","GOALPARA","0404008","RONGJULI","NrlmNI","","02017"
"04","ASSAM","0414","GOLAGHAT","0414002","GOLAGHAT CENTRAL","NrlmI","03-08-2015",""
"04","ASSAM","0414","GOLAGHAT","0414004","GOLAGHAT EAST","NrlmI","17-11-2012",""
"04","ASSAM","0414","GOLAGHAT","0414001","GOLAGHAT NORTH","NrlmNI","",""
"04","ASSAM","0414","GOLAGHAT","0414005","GOLAGHAT SOUTH","NrlmNI","",""
"04","ASSAM","0414","GOLAGHAT","0414003","GOLAGHAT WEST","NrlmNI","",""
"04","ASSAM","0414","GOLAGHAT","0414006","GOMARIGURI","NrlmNI","",""
"04","ASSAM","0414","GOLAGHAT","0414008","KAKODONGA","NrlmNI","",""
"04","ASSAM","0414","GOLAGHAT","0414007","MORONGI","NrlmNI","","02086"
"04","ASSAM","0422","HAILAKANDI","0422004","ALGAPUR","NrlpI","12-11-2012","02106"
"04","ASSAM","0422","HAILAKANDI","0422001","HAILAKANDI","NrlmNI","","02107"
"04","ASSAM","0422","HAILAKANDI","0422003","KATLICHERRA","NrlmNI","","02109"
"04","ASSAM","0422","HAILAKANDI","0422002","LALA","NrlpI","26-11-2012","02108"
"04","ASSAM","0422","HAILAKANDI","0422005","SOUTH HAILAKANDI","NrlmNI","",""
"04","ASSAM","0415","JORHAT","0415005","JORHAT","NrlmNI","",""
"04","ASSAM","0415","JORHAT","0415003","JORHAT CENTRAL","NrlmNI","",""
"04","ASSAM","0415","JORHAT","0415002","JORHAT EAST","NrlmNI","","02078"
"04","ASSAM","0415","JORHAT","0415001","KALIAPANI","NrlmNI","",""
"04","ASSAM","0415","JORHAT","0415008","MAJULI","NrlmNI","","02076"
"04","ASSAM","0415","JORHAT","0415004","NORTH WEST JORHAT","NrlpI","12-12-2012",""
"04","ASSAM","0415","JORHAT","0415006","TITABOR","NrlpI","21-11-2012","02080"
"04","ASSAM","0415","JORHAT","0415007","UJANI MAJULI","NrlpI","24-10-2012",""
"04","ASSAM","0407","KAMRUP","0407013","BEZERA","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407014","BIHDIA JAJIKONA","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407008","BOKO","NrlmNI","","02124"
"04","ASSAM","0407","KAMRUP","0407009","BONGAON","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407004","CHAMARIA","NrlmNI","","02122"
"04","ASSAM","0407","KAMRUP","0407011","CHAYANI BARDUAR-PART","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407003","CHAYGAON","NrlmNI","","02120"
"04","ASSAM","0407","KAMRUP","0407010","GOROIMARI","NrlmNI","","02121"
"04","ASSAM","0407","KAMRUP","0407005","HAJO","NrlmI","04-08-2015","02119"
"04","ASSAM","0407","KAMRUP","0407007","KAMALPUR","NrlmNI","","02118"
"04","ASSAM","0407","KAMRUP","0407001","RAMPUR","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407006","RANGIA-PART","NrlmNI","","02116"
"04","ASSAM","0407","KAMRUP","0407002","RANI-PART","NrlmNI","",""
"04","ASSAM","0407","KAMRUP","0407012","SUALKUCHI","NrlmI","21-12-2012",""
"04","ASSAM","0426","KAMRUP-METRO","0426001","BEZERA","NrlmNI","",""
"04","ASSAM","0426","KAMRUP-METRO","0426002","CHANDRAPUR","NrlmI","07-08-2015","02131"
"04","ASSAM","0426","KAMRUP-METRO","0426003","DIMORIA","NrlmI","17-11-2012","02130"
"04","ASSAM","0426","KAMRUP-METRO","0426004","RANI","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419005","AMRI","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419001","BOKAJAN","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419008","CHINTHONG","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419002","HOWRAGHAT","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419011","LANGSOMEPI","NrlpI","10-12-2012",""
"04","ASSAM","0419","KARBI ANGLONG","0419003","LUMBAJONG","NrlpI","01-01-2013",""
"04","ASSAM","0419","KARBI ANGLONG","0419004","NILIP","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419006","RONGKHANG","NrlpI","11-12-2012",""
"04","ASSAM","0419","KARBI ANGLONG","0419009","RONGMONGWE","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419010","SAMELANGSO","NrlmNI","",""
"04","ASSAM","0419","KARBI ANGLONG","0419007","SOCHENG","NrlmNI","",""
"04","ASSAM","0421","KARIMGANJ","0421005","BADARPUR","NrlmNI","","02102"
"04","ASSAM","0421","KARIMGANJ","0421007","DULLAVCHERRA","NrlmNI","",""
"04","ASSAM","0421","KARIMGANJ","0421006","LOWAIRPOA","NrlmNI","",""
"04","ASSAM","0421","KARIMGANJ","0421004","NORTH KARIMGJANJ","NrlmNI","",""
"04","ASSAM","0421","KARIMGANJ","0421002","PATHARKANDI","NrlmI","07-08-2015","02104"
"04","ASSAM","0421","KARIMGANJ","0421001","RAMKRISHNA NAGAR","NrlmNI","","02105"
"04","ASSAM","0421","KARIMGANJ","0421003","SOUTH KARIMGANJ","NrlmI","09-11-2012",""
"04","ASSAM","0402","KOKRAJHAR","0402091","DEBITOLA-BTC (PART)","NrlmNI","",""
"04","ASSAM","0402","KOKRAJHAR","0402004","DOTOMA","NrlmNI","","02003"
"04","ASSAM","0402","KOKRAJHAR","0402094","GOLAKGANJ-BTC (PART)","NrlmNI","",""
"04","ASSAM","0402","KOKRAJHAR","0402001","GOSSAIGAON","NrlmNI","","02001"
"04","ASSAM","0402","KOKRAJHAR","0402005","HATIDHURA -BTC PART","NrlmNI","",""
"04","ASSAM","0402","KOKRAJHAR","0402002","KACHUGAON","NrlmI","21-01-2013",""
"04","ASSAM","0402","KOKRAJHAR","0402003","KOKRAJHAR","NrlmI","01-08-2015","02004"
"04","ASSAM","0402","KOKRAJHAR","0402092","MAHAMAYA-BTC (PART)","NrlmNI","",""
"04","ASSAM","0402","KOKRAJHAR","0402093","RUPSHI-BTC (PART)","NrlmNI","",""
"04","ASSAM","0402","KOKRAJHAR","0402090","SIDLI CHIRANG - PART","NrlmNI","",""
"04","ASSAM","0410","LAKHIMPUR","0410011","BIHPURIA","NrlmNI","","02049"
"04","ASSAM","0410","LAKHIMPUR","0410010","BOGINADI","NrlmNI","",""
"04","ASSAM","0410","LAKHIMPUR","0410005","DHAKUAKHANA","NrlmI","06-08-2015","02053"
"04","ASSAM","0410","LAKHIMPUR","0410009","GHILAMARA","NrlmNI","",""
"04","ASSAM","0410","LAKHIMPUR","0410007","KARUNABARI","NrlmI","20-11-2012",""
"04","ASSAM","0410","LAKHIMPUR","0410003","LAKHIMPUR","NrlmNI","",""
"04","ASSAM","0410","LAKHIMPUR","0410004","NARAYANPUR","NrlmNI","","02048"
"04","ASSAM","0410","LAKHIMPUR","0410002","NOWBOICHA","NrlmNI","",""
"04","ASSAM","0410","LAKHIMPUR","0410008","TELAHI","NrlmNI","",""
"04","ASSAM","0412","MORIGAON","0412002","BATADRABA  MORIGAON PART","NrlmNI","",""
"04","ASSAM","0412","MORIGAON","0412094","BHURBANDHA","NrlmNI","",""
"04","ASSAM","0412","MORIGAON","0412099","DOLONGGHAT MORIGAON PART","NrlmNI","",""
"04","ASSAM","0412","MORIGAON","0412095","KAPILI","NrlmNI","",""
"04","ASSAM","0412","MORIGAON","0412096","LAHARIGHAT","NrlmI","12-11-2012","02028"
"04","ASSAM","0412","MORIGAON","0412097","MAYONG","NrlmI","10-08-2015","02026"
"04","ASSAM","0412","MORIGAON","0412098","MOIRABARI","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413100","BAJIAGAON","NrlpI","23-11-2012",""
"04","ASSAM","0413","NAGAON","0413097","BARHAMPUR","NrlpI","26-12-2012",""
"04","ASSAM","0413","NAGAON","0413002","BATADRABA","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413094","BINNAKANDI","NrlpI","22-01-2013",""
"04","ASSAM","0413","NAGAON","0413093","DHALPUKHURI","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413096","DOLONGGHAT","NrlpI","12-11-2012",""
"04","ASSAM","0413","NAGAON","0413008","JUGIJAN","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413003","JURIA","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413004","KALIABOR","NrlmNI","","02031"
"04","ASSAM","0413","NAGAON","0413007","KATHIATOLI","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413001","KHAGORIJAN","NrlmI","10-08-2015",""
"04","ASSAM","0413","NAGAON","0413006","LAWKHOWA","NrlpI","11-01-2013",""
"04","ASSAM","0413","NAGAON","0413099","LUMDING","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413009","ODALI","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413101","PACHIM KALIABOR","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413098","PAKHIMORIA","NrlmNI","",""
"04","ASSAM","0413","NAGAON","0413095","RAHA","NrlpI","21-01-2013","02036"
"04","ASSAM","0413","NAGAON","0413005","RUPAHIHUT","NrlmNI","","02033"
"04","ASSAM","0406","NALBARI","0406007","BARIGOG BANBHAG","NrlmNI","",""
"04","ASSAM","0406","NALBARI","0406005","BARKHETRI","NrlmI","12-11-2012","02134"
"04","ASSAM","0406","NALBARI","0406009","BORBHAG","NrlmNI","","02135"
"04","ASSAM","0406","NALBARI","0406010","MADHUPUR","NrlmNI","",""
"04","ASSAM","0406","NALBARI","0406003","PASCHIM NALBARI","NrlmI","10-08-2015","02133"
"04","ASSAM","0406","NALBARI","0406004","PUB NALBARI","NrlmNI","","02136"
"04","ASSAM","0406","NALBARI","0406008","TIHU","NrlmNI","","02132"
"04","ASSAM","0416","SIVASAGAR","0416002","AMGURI","NrlmNI","","02072"
"04","ASSAM","0416","SIVASAGAR","0416004","DEMOW","NrlmI","07-08-2015",""
"04","ASSAM","0416","SIVASAGAR","0416009","GAURISAGAR","NrlmNI","",""
"04","ASSAM","0416","SIVASAGAR","0416008","LAKUWA","NrlmNI","",""
"04","ASSAM","0416","SIVASAGAR","0416003","NAZIRA","NrlmI","10-08-2015","02073"
"04","ASSAM","0416","SIVASAGAR","0416006","SAPEKHATI","NrlmI","20-11-2012",""
"04","ASSAM","0416","SIVASAGAR","0416001","SIVASAGAR","NrlmNI","",""
"04","ASSAM","0416","SIVASAGAR","0416005","SONARI","NrlmNI","","02074"
"04","ASSAM","0416","SIVASAGAR","0416007","WEST ABHOIPUR","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409013","BAGHMARA","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409003","BALIPARA","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409006","BEHALI","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409009","BIHAGURI","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409005","BISWANATH","NrlmNI","","02045"
"04","ASSAM","0409","SONITPUR","0409008","BORCHALA","NrlpI","09-11-2012",""
"04","ASSAM","0409","SONITPUR","0409007","CHAIDUAR","NrlpI","12-11-2012","02042"
"04","ASSAM","0409","SONITPUR","0409001","DHEKIAJULI","NrlpI","19-11-2012",""
"04","ASSAM","0409","SONITPUR","0409002","GABHORU","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409004","NADUAR","NrlmNI","","02044"
"04","ASSAM","0409","SONITPUR","0409014","PUB CHAIDUAR","NrlpI","10-12-2012",""
"04","ASSAM","0409","SONITPUR","0409010","RANGAPARA","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409012","SAKOMATHA","NrlmNI","",""
"04","ASSAM","0409","SONITPUR","0409011","SOOTEA","NrlmNI","",""
"04","ASSAM","0418","TINSUKIA","0418005","GUIJAN","NrlpI","12-11-2012",""
"04","ASSAM","0418","TINSUKIA","0418002","HAPJAN","NrlmNI","",""
"04","ASSAM","0418","TINSUKIA","0418006","ITAKHULI","NrlmNI","",""
"04","ASSAM","0418","TINSUKIA","0418001","KAKOPATHAR","NrlpI","15-11-2012",""
"04","ASSAM","0418","TINSUKIA","0418003","MARGHERITA","NrlmNI","","02062"
"04","ASSAM","0418","TINSUKIA","0418004","SADIYA","NrlpI","01-01-2013","02059"
"04","ASSAM","0418","TINSUKIA","0418007","SAIKHOWA","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427008","BECHIMARI","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427002","BHERGAON","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427007","BORSOLA","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427009","DALGAON-SIALMARI","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427005","KALAIGAON","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427006","KHOIRABARI","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427003","MAZBAT","NrlmI","01-09-2015","02153"
"04","ASSAM","0427","UDALGURI","0427011","PASCHIM-MANGALDAI","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427010","PUB-MANGALDAI","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427004","ROWTA","NrlmNI","",""
"04","ASSAM","0427","UDALGURI","0427001","UDALGURI","NrlmI","23-11-2012","02152"
"05","BIHAR","0541","ARARIA","0541002","Araria","OSrlpI","28-06-2014","01116"
"05","BIHAR","0541","ARARIA","0541001","Bhargama","OSrlpI","28-06-2014","01114"
"05","BIHAR","0541","ARARIA","0541003","Forbesganj","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541004","Jokihat","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541005","Kursakatta","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541006","Narpatganj","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541007","Palasi","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541008","Raniganj","OSrlpI","28-06-2014",""
"05","BIHAR","0541","ARARIA","0541009","Sikti","OSrlpI","28-06-2014",""
"05","BIHAR","0551","ARWAL","0551001","Arwal","OSrlpI","20-06-2014",""
"05","BIHAR","0551","ARWAL","0551002","Kaler","OSrlpI","15-02-2014",""
"05","BIHAR","0551","ARWAL","0551003","Karpi","OSrlpI","20-06-2014",""
"05","BIHAR","0551","ARWAL","0551004","Kurtha","OSrlpI","20-06-2014",""
"05","BIHAR","0551","ARWAL","0551005","Sonbhadra Banshi ","OSrlpI","20-06-2014",""
"05","BIHAR","0505","AURANAGABAD","0505001","Aurangabad","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505002","Barun","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505003","Daudnagar","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505004","Deo","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505005","Goh","NrlpI","10-07-2014",""
"05","BIHAR","0505","AURANAGABAD","0505006","Haspura","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505007","Kutumba","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505008","Madanpur","NrlpI","10-07-2014",""
"05","BIHAR","0505","AURANAGABAD","0505009","Nabinagar","NrlpI","10-07-2014",""
"05","BIHAR","0505","AURANAGABAD","0505010","Obra","OSrlpI","06-03-2014",""
"05","BIHAR","0505","AURANAGABAD","0505011","Rafiganj","NrlpI","10-07-2014",""
"05","BIHAR","0545","BANKA","0545001","AMARPUR","OSrlpI","17-06-2014",""
"05","BIHAR","0545","BANKA","0545002","BANKA","OSrlpI","17-06-2014",""
"05","BIHAR","0545","BANKA","0545003","BARAHAT","OSrlpI","17-06-2014",""
"05","BIHAR","0545","BANKA","0545004","BAUSI","NrlpI","01-11-2013",""
"05","BIHAR","0545","BANKA","0545005","BELHAR","NrlpI","01-11-2013",""
"05","BIHAR","0545","BANKA","0545006","CHANAN","NrlpI","01-11-2013",""
"05","BIHAR","0545","BANKA","0545007","DHURAIYA","OSrlpI","01-11-2013",""
"05","BIHAR","0545","BANKA","0545008","KATORIA","NrlpI","01-11-2013",""
"05","BIHAR","0545","BANKA","0545009","PHULIDUMAR","OSrlpI","19-06-2014",""
"05","BIHAR","0545","BANKA","0545010","RAJAUN","OSrlpI","17-06-2014",""
"05","BIHAR","0545","BANKA","0545011","SHAMBHUGANJ","OSrlpI","17-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517001","BACHHWARA","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517002","BAKHRI","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517003","BALIA","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517004","BARAUNI","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517005","BEGUSARAI","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517006","BHAGWANPUR","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517007","BIRPUR","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517008","CHERIA BARIARPUR","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517009","CHHORAHI","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517010","DANDARI","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517011","GARHPURA","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517012","KHUDABANDPUR","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517013","MANSURCHAK","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517014","MATIHANI","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517015","NAOKOTHI","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517016","SAHEBPUR KAMAL","OSrlpI","03-10-2013",""
"05","BIHAR","0517","BEGUSARAI","0517017","SHAMHO AKHA KURHA","OSrlpI","12-06-2014",""
"05","BIHAR","0517","BEGUSARAI","0517018","TEGHRA","OSrlpI","12-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527001","Bihpur","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527002","Gopalpur","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527003","Goradih","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527004","Ismailpur","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527005","Jagdishpur","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527006","Kahalgaon","NrlpI","18-02-2013",""
"05","BIHAR","0527","BHAGALPUR","0527007","Kharik","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527008","Narayanpur","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527009","Nathnagar","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527010","Naugachhia","OSrlpI","07-02-2014",""
"05","BIHAR","0527","BHAGALPUR","0527011","Pirpainti","NrlpI","18-02-2013",""
"05","BIHAR","0527","BHAGALPUR","0527012","Rangra Chowk","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527013","Sabour","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527014","Shahkund","OSrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527015","Sonhaula","NrlpI","20-06-2014",""
"05","BIHAR","0527","BHAGALPUR","0527016","Sultanganj","NrlpI","18-02-2013",""
"05","BIHAR","0503","BHOJPUR","0503001","Agiaon","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503002","Arrah","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503003","Barhara","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503004","Behea","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503005","Charpokhari","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503006","Garhani","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503007","Jagdishpur","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503008","Koilwar","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503009","Piro","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503010","Sahar","OSrlpI","06-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503011","Sandesh","OSrlpI","04-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503012","Shahpur","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503013","Tarari","OSrlpI","05-03-2014",""
"05","BIHAR","0503","BHOJPUR","0503014","Udwant Nagar","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548001","Barhampur","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548002","Buxar","OSrlpI","05-03-2014","01442"
"05","BIHAR","0548","BUXAR","0548003","Chakki","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548004","Chaugain","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548005","Chausa","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548006","Dumraon ","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548007","Itarhi","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548008","Kesath ","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548009","Nawanagar","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548010","Rajpur","OSrlpI","05-03-2014",""
"05","BIHAR","0548","BUXAR","0548011","Simri","OSrlpI","05-03-2014",""
"05","BIHAR","0519","DARBHANGA","0519001","ALINAGAR","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519002","BAHADURPUR","NrlpI","23-01-2013",""
"05","BIHAR","0519","DARBHANGA","0519003","BAHERI","NrlpI","13-03-2013",""
"05","BIHAR","0519","DARBHANGA","0519004","BENIPUR","OSrlpI","23-01-2013",""
"05","BIHAR","0519","DARBHANGA","0519005","BIRAUL","NrlpI","14-03-2013",""
"05","BIHAR","0519","DARBHANGA","0519006","DARBHANGA","NrlpI","23-01-2013",""
"05","BIHAR","0519","DARBHANGA","0519007","GHANSHYAMPUR","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519008","GORA BAURAM","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519009","HANUMANNAGAR","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519010","HAYAGHAT","OSrlpI","23-01-2014",""
"05","BIHAR","0519","DARBHANGA","0519011","JALE","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519012","KEOTIRANWAY","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519013","KIRATPUR","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519014","KUSHESHWAR ASTHAN","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519015","KUSHESHWAR ASTHAN ","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519016","MANIGACHHI","OSrlpI","18-06-2014",""
"05","BIHAR","0519","DARBHANGA","0519017","SINGHWARA","OSrlpI","14-03-2013",""
"05","BIHAR","0519","DARBHANGA","0519018","TARDIH","OSrlpI","18-06-2014",""
"05","BIHAR","0507","GAYA","0507014","Amas","OEarlpI","02-10-2009","01499"
"05","BIHAR","0507","GAYA","0507006","Atri","OEarlpI","01-10-2009","01493"
"05","BIHAR","0507","GAYA","0507015","Banke Bazar","OEarlpI","01-09-2013",""
"05","BIHAR","0507","GAYA","0507024","Barachatti","OEarlpI","02-10-2009","01510"
"05","BIHAR","0507","GAYA","0507003","Belaganj","OEarlpI","01-09-2013","01489"
"05","BIHAR","0507","GAYA","0507021","Bodh Gaya","OEarlpI","02-10-2007",""
"05","BIHAR","0507","GAYA","0507020","Dobhi","OEarlpI","02-10-2007","01504"
"05","BIHAR","0507","GAYA","0507018","Dumaria","OEarlpI","01-09-2013","01502"
"05","BIHAR","0507","GAYA","0507023","Fatehpur","OEarlpI","01-09-2013","01508"
"05","BIHAR","0507","GAYA","0507010","Gaya Town C D ","OEarlpI","01-09-2013",""
"05","BIHAR","0507","GAYA","0507011","Guraru","OEarlpI","02-10-2009","01497"
"05","BIHAR","0507","GAYA","0507013","Gurua","OEarlpI","01-09-2013","01498"
"05","BIHAR","0507","GAYA","0507016","Imamganj","OEarlpI","01-09-2013","01501"
"05","BIHAR","0507","GAYA","0507004","Khizirsarai","OEarlpI","02-10-2007",""
"05","BIHAR","0507","GAYA","0507001","Konch","OEarlpI","01-09-2013","01487"
"05","BIHAR","0507","GAYA","0507009","Manpur","OEarlpI","02-10-2009","01494"
"05","BIHAR","0507","GAYA","0507017","Mohanpur","OEarlpI","01-09-2013","01509"
"05","BIHAR","0507","GAYA","0507007","Muhra","OEarlpI","01-09-2013",""
"05","BIHAR","0507","GAYA","0507005","Neem Chak Bathani","OEarlpI","01-09-2013",""
"05","BIHAR","0507","GAYA","0507012","Paraiya","OEarlpI","01-09-2013","01496"
"05","BIHAR","0507","GAYA","0507019","Sherghati","OEarlpI","02-10-2007",""
"05","BIHAR","0507","GAYA","0507022","Tan Kuppa","OEarlpI","02-10-2009",""
"05","BIHAR","0507","GAYA","0507002","Tikari ","OEarlpI","01-09-2013",""
"05","BIHAR","0507","GAYA","0507008","Wazirganj","OEarlpI","02-10-2009",""
"05","BIHAR","0511","GOPALGANJ","0511001","BAIKUNTHPUR","NrlpI","22-02-2013",""
"05","BIHAR","0511","GOPALGANJ","0511002","BARAULI","NrlpI","22-02-2013",""
"05","BIHAR","0511","GOPALGANJ","0511003","BHOREY","OSrlpI","13-02-2014",""
"05","BIHAR","0511","GOPALGANJ","0511004","BIJAIPUR","OSrlpI","24-12-2013",""
